pSymbol,pExchSeg,pSymbolName,pTrdSymbol,pOptionType,lLotSize
"139100","nse_com","GOLD","GOLD26MAY130400PE","PE","1"
"139102","nse_com","GOLD","GOLD26MAY130500PE","PE","1"
"139103","nse_com","GOLD","GOLD26MAY130600CE","CE","1"
"139104","nse_com","GOLD","GOLD26MAY130600PE","PE","1"
"139105","nse_com","GOLD","GOLD26MAY130700CE","CE","1"
"139122","nse_com","GOLD","GOLD26JUN130900PE","PE","1"
"139128","nse_com","GOLD","GOLD26JUN131200PE","PE","1"
"139133","nse_com","GOLD","GOLD26JUN131500CE","CE","1"
"139139","nse_com","GOLD","GOLD26JUL131300CE","CE","1"
"139164","nse_com","GOLD","GOLD26AUG131900PE","PE","1"
"139165","nse_com","GOLD","GOLD26AUG132000CE","CE","1"
"139173","nse_com","GOLD","GOLD26AUG132400CE","CE","1"
"139174","nse_com","GOLD","GOLD26AUG132400PE","PE","1"
"139175","nse_com","GOLD","GOLD26AUG132500CE","CE","1"
"139180","nse_com","GOLD","GOLD26AUG132700PE","PE","1"
"139183","nse_com","GOLD","GOLD26AUG132900CE","CE","1"
"139187","nse_com","GOLD","GOLD26SEP132500CE","CE","1"
"139194","nse_com","GOLD","GOLD26SEP132800PE","PE","1"
"139204","nse_com","GOLD","GOLD26SEP133300PE","PE","1"
"139213","nse_com","SILVERM","SILVERM26AUG209250CE","CE","1"
"139216","nse_com","SILVERM","SILVERM26AUG209500PE","PE","1"
"139219","nse_com","SILVERM","SILVERM26AUG210000CE","CE","1"
"139222","nse_com","SILVERM","SILVERM26AUG210250PE","PE","1"
"139226","nse_com","SILVERM","SILVERM26AUG210750PE","PE","1"
"139235","nse_com","SILVERM","SILVERM26AUG212000CE","CE","1"
"139238","nse_com","SILVERM","SILVERM26AUG212250PE","PE","1"
"139240","nse_com","SILVERM","SILVERM26AUG212500PE","PE","1"
"139244","nse_com","SILVERM","SILVERM26AUG213000PE","PE","1"
"139254","nse_com","SILVERM","SILVERM26AUG214250PE","PE","1"
"139259","nse_com","SILVERM","SILVERM26NOV253250PE","PE","1"
"139260","nse_com","SILVERM","SILVERM26NOV253500CE","CE","1"
"139266","nse_com","SILVERM","SILVERM26NOV254250CE","CE","1"
"139276","nse_com","SILVERM","SILVERM26NOV255500CE","CE","1"
"139287","nse_com","SILVERM","SILVERM26SEP210000CE","CE","1"
"139293","nse_com","SILVERM","SILVERM26SEP210750CE","CE","1"
"139300","nse_com","SILVERM","SILVERM26SEP211500PE","PE","1"
"139324","nse_com","SILVERM","SILVERM26SEP214500PE","PE","1"
"139325","nse_com","SILVERM","SILVERM26SEP214750CE","CE","1"
"139330","nse_com","SILVERM","SILVERM26SEP215250PE","PE","1"
"139331","nse_com","SILVERM","SILVERM26SEP215500CE","CE","1"
"139347","nse_com","SILVERM","SILVERM26OCT212000CE","CE","1"
"139351","nse_com","SILVERM","SILVERM26OCT212500CE","CE","1"
"139374","nse_com","SILVERM","SILVERM26OCT215250PE","PE","1"
"139375","nse_com","SILVERM","SILVERM26OCT215500CE","CE","1"
"139377","nse_com","SILVERM","SILVERM26OCT215750CE","CE","1"
"139396","nse_com","SILVERM","SILVERM26NOV212750PE","PE","1"
"139419","nse_com","GOLD","GOLD27FEB160700PE","PE","1"
"139445","nse_com","GOLD","GOLD27FEB162000PE","PE","1"
"139447","nse_com","GOLD","GOLD27FEB162100PE","PE","1"
"139451","nse_com","GOLD","GOLD27FEB162300PE","PE","1"
"139460","nse_com","GOLD","GOLD27FEB162800CE","CE","1"
"139463","nse_com","GOLDM","GOLDM26MAY147200PE","PE","1"
"146353","nse_com","SILVERM","SILVERM26JUL256250CE","CE","1"
"146359","nse_com","SILVERM","SILVERM26AUG254750CE","CE","1"
"146413","nse_com","SILVERM","SILVERM26OCT256500CE","CE","1"
"146419","nse_com","SILVERM","SILVERM26OCT257250CE","CE","1"
"146431","nse_com","SILVERM","SILVERM26OCT258750CE","CE","1"
"146437","nse_com","SILVERM","SILVERM26OCT259500CE","CE","1"
"146457","nse_com","SILVERM","SILVERM26NOV259750CE","CE","1"
"146459","nse_com","SILVERM","SILVERM26NOV260000CE","CE","1"
"146473","nse_com","SILVERM","SILVERM26DEC259500CE","CE","1"
"146474","nse_com","SILVERM","SILVERM26DEC259500PE","PE","1"
"146479","nse_com","SILVERM","SILVERM26DEC260250CE","CE","1"
"146494","nse_com","SILVERM","SILVERM26DEC262000PE","PE","1"
"146495","nse_com","SILVERM","SILVERM26DEC262250CE","CE","1"
"146497","nse_com","SILVERM","SILVERM26DEC262500CE","CE","1"
"146512","nse_com","GOLDM","GOLDM26MAY135500PE","PE","1"
"146528","nse_com","GOLDM","GOLDM26MAY136300PE","PE","1"
"146582","nse_com","GOLD","GOLD26AUG164000PE","PE","1"
"146590","nse_com","GOLDM","GOLDM26MAY137000PE","PE","1"
"146593","nse_com","GOLDM","GOLDM26MAY137200CE","CE","1"
"146600","nse_com","GOLDM","GOLDM26MAY137500PE","PE","1"
"146630","nse_com","GOLD","GOLD26AUG164600PE","PE","1"
"146636","nse_com","GOLD","GOLD26AUG164900PE","PE","1"
"146679","nse_com","GOLDM","GOLDM26MAY138600CE","CE","1"
"146697","nse_com","GOLDM","GOLDM26MAY139500CE","CE","1"
"146699","nse_com","GOLDM","GOLDM26MAY139600CE","CE","1"
"146795","nse_com","SILVERM","SILVERM26MAY256000CE","CE","1"
"146805","nse_com","SILVERM","SILVERM26MAY257250CE","CE","1"
"146813","nse_com","SILVERM","SILVERM26MAY258250CE","CE","1"
"146815","nse_com","SILVERM","SILVERM26MAY258500CE","CE","1"
"146820","nse_com","SILVERM","SILVERM26JUN255250PE","PE","1"
"146826","nse_com","SILVERM","SILVERM26JUN256000PE","PE","1"
"146831","nse_com","SILVERM","SILVERM26JUN256750CE","CE","1"
"146837","nse_com","SILVERM","SILVERM26JUN257500CE","CE","1"
"146848","nse_com","SILVERM","SILVERM26JUN258750PE","PE","1"
"146857","nse_com","SILVERM","SILVERM26JUL256500CE","CE","1"
"146861","nse_com","SILVERM","SILVERM26JUL257000CE","CE","1"
"146879","nse_com","SILVERM","SILVERM26JUL259250CE","CE","1"
"146880","nse_com","SILVERM","SILVERM26JUL259250PE","PE","1"
"146884","nse_com","SILVERM","SILVERM26JUL259750PE","PE","1"
"146888","nse_com","SILVERM","SILVERM26JUL260250PE","PE","1"
"146895","nse_com","SILVERM","SILVERM26AUG257750CE","CE","1"
"146916","nse_com","SILVERM","SILVERM26AUG260250PE","PE","1"
"146921","nse_com","SILVERM","SILVERM26AUG261000CE","CE","1"
"146925","nse_com","SILVERM","SILVERM26AUG261500CE","CE","1"
"146930","nse_com","SILVERM","SILVERM26AUG262000PE","PE","1"
"146932","nse_com","SILVERM","SILVERM26AUG262250PE","PE","1"
"138009","nse_com","SILVERM","SILVERM26JUN167250CE","CE","1"
"138014","nse_com","SILVERM","SILVERM26JUN167750PE","PE","1"
"138015","nse_com","SILVERM","SILVERM26JUN168000CE","CE","1"
"138030","nse_com","SILVERM","SILVERM26JUN169750PE","PE","1"
"138037","nse_com","SILVERM","SILVERM26JUN170750CE","CE","1"
"138038","nse_com","SILVERM","SILVERM26JUN170750PE","PE","1"
"138045","nse_com","SILVERM","SILVERM26JUL167000CE","CE","1"
"138051","nse_com","SILVERM","SILVERM26JUL167750CE","CE","1"
"138066","nse_com","SILVERM","SILVERM26JUL169500PE","PE","1"
"138067","nse_com","SILVERM","SILVERM26JUL169750CE","CE","1"
"138075","nse_com","SILVERM","SILVERM26JUL170750CE","CE","1"
"138086","nse_com","SILVERM","SILVERM26AUG167500PE","PE","1"
"138091","nse_com","SILVERM","SILVERM26AUG168250CE","CE","1"
"138094","nse_com","SILVERM","SILVERM26AUG168500PE","PE","1"
"138096","nse_com","SILVERM","SILVERM26AUG168750PE","PE","1"
"138100","nse_com","SILVERM","SILVERM26AUG169250PE","PE","1"
"138108","nse_com","SILVERM","SILVERM26AUG170250PE","PE","1"
"138111","nse_com","SILVERM","SILVERM26AUG170750CE","CE","1"
"138117","nse_com","SILVERM","SILVERM26AUG171500CE","CE","1"
"138135","nse_com","SILVERM","SILVERM26SEP169250CE","CE","1"
"138137","nse_com","SILVERM","SILVERM26SEP169500CE","CE","1"
"138138","nse_com","SILVERM","SILVERM26SEP169500PE","PE","1"
"138155","nse_com","SILVERM","SILVERM26SEP171750CE","CE","1"
"138165","nse_com","SILVERM","SILVERM26SEP173000CE","CE","1"
"138171","nse_com","GOLD","GOLD27JAN154500PE","PE","1"
"138174","nse_com","SILVERM","SILVERM26NOV233750PE","PE","1"
"138225","nse_com","GOLD","GOLD27JAN155000PE","PE","1"
"138237","nse_com","GOLD","GOLD27JAN155600PE","PE","1"
"138239","nse_com","GOLD","GOLD27JAN155700PE","PE","1"
"138261","nse_com","SILVERM","SILVERM26OCT253000PE","PE","1"
"138323","nse_com","SILVERM","SILVERM26MAY205750CE","CE","1"
"138331","nse_com","SILVERM","SILVERM26MAY206750CE","CE","1"
"138343","nse_com","SILVERM","SILVERM26MAY208250CE","CE","1"
"138355","nse_com","SILVERM","SILVERM26MAY209750CE","CE","1"
"138361","nse_com","SILVERM","SILVERM26MAY210500CE","CE","1"
"138379","nse_com","SILVERM","SILVERM26NOV235750CE","CE","1"
"138390","nse_com","SILVERM","SILVERM26NOV237000PE","PE","1"
"138394","nse_com","SILVERM","SILVERM26NOV237500PE","PE","1"
"138405","nse_com","GOLD","GOLD27JAN157000PE","PE","1"
"138452","nse_com","GOLD","GOLD27JAN157300CE","CE","1"
"138457","nse_com","GOLD","GOLD27JAN157500PE","PE","1"
"138470","nse_com","GOLD","GOLD27JAN158200CE","CE","1"
"138473","nse_com","GOLD","GOLD27JAN158300PE","PE","1"
"138486","nse_com","GOLD","GOLD27FEB155600CE","CE","1"
"145419","nse_com","SILVERM","SILVERM26JUN240250CE","CE","1"
"145424","nse_com","SILVERM","SILVERM26JUN240750PE","PE","1"
"145437","nse_com","SILVERM","SILVERM26JUL233750CE","CE","1"
"145439","nse_com","SILVERM","SILVERM26JUL234000CE","CE","1"
"145445","nse_com","SILVERM","SILVERM26JUL234750CE","CE","1"
"145458","nse_com","SILVERM","SILVERM26JUL236250PE","PE","1"
"145467","nse_com","SILVERM","SILVERM26JUL237500CE","CE","1"
"145471","nse_com","SILVERM","SILVERM26JUL238000CE","CE","1"
"145481","nse_com","SILVERM","SILVERM26JUL239250CE","CE","1"
"145486","nse_com","SILVERM","SILVERM26JUL239750PE","PE","1"
"145504","nse_com","SILVERM","SILVERM26JUL242000PE","PE","1"
"145505","nse_com","SILVERM","SILVERM26JUL242250CE","CE","1"
"145508","nse_com","SILVERM","SILVERM26JUL242500PE","PE","1"
"145515","nse_com","SILVERM","SILVERM26AUG234500CE","CE","1"
"145519","nse_com","SILVERM","SILVERM26AUG235000CE","CE","1"
"145536","nse_com","SILVERM","SILVERM26AUG237000PE","PE","1"
"145545","nse_com","SILVERM","SILVERM26AUG238250CE","CE","1"
"145577","nse_com","SILVERM","SILVERM26AUG242250CE","CE","1"
"145591","nse_com","SILVERM","SILVERM26AUG244000CE","CE","1"
"145641","nse_com","SILVERM","SILVERM26SEP241250CE","CE","1"
"145652","nse_com","SILVERM","SILVERM26SEP242500PE","PE","1"
"145661","nse_com","SILVERM","SILVERM26SEP243750CE","CE","1"
"145670","nse_com","SILVERM","SILVERM26SEP244750PE","PE","1"
"145680","nse_com","SILVERM","SILVERM26OCT237250PE","PE","1"
"145682","nse_com","SILVERM","SILVERM26OCT237500PE","PE","1"
"145684","nse_com","SILVERM","SILVERM26OCT237750PE","PE","1"
"145686","nse_com","SILVERM","SILVERM26OCT238000PE","PE","1"
"145687","nse_com","SILVERM","SILVERM26OCT238250CE","CE","1"
"145692","nse_com","SILVERM","SILVERM26OCT238750PE","PE","1"
"145713","nse_com","SILVERM","SILVERM26OCT241500CE","CE","1"
"145719","nse_com","SILVERM","SILVERM26OCT242250CE","CE","1"
"145720","nse_com","SILVERM","SILVERM26OCT242250PE","PE","1"
"145721","nse_com","SILVERM","SILVERM26OCT242500CE","CE","1"
"145722","nse_com","SILVERM","SILVERM26OCT242500PE","PE","1"
"145726","nse_com","SILVERM","SILVERM26OCT243000PE","PE","1"
"145731","nse_com","SILVERM","SILVERM26OCT243750CE","CE","1"
"145736","nse_com","SILVERM","SILVERM26OCT244250PE","PE","1"
"145737","nse_com","SILVERM","SILVERM26OCT244500CE","CE","1"
"145740","nse_com","SILVERM","SILVERM26OCT244750PE","PE","1"
"145742","nse_com","SILVERM","SILVERM26OCT245000PE","PE","1"
"145744","nse_com","SILVERM","SILVERM26OCT245250PE","PE","1"
"137114","nse_com","SILVERM","SILVERM26SEP252750CE","CE","1"
"137126","nse_com","SILVERM","SILVERM26SEP254250CE","CE","1"
"137134","nse_com","SILVER","SILVER26JUN230500CE","CE","1"
"137137","nse_com","SILVER","SILVER26JUN230750PE","PE","1"
"137143","nse_com","SILVER","SILVER26JUN231500PE","PE","1"
"137152","nse_com","SILVER","SILVER26JUN232750CE","CE","1"
"137183","nse_com","SILVERM","SILVERM26SEP233750CE","CE","1"
"137189","nse_com","SILVERM","SILVERM26SEP234500CE","CE","1"
"137190","nse_com","SILVERM","SILVERM26SEP234500PE","PE","1"
"137203","nse_com","SILVERM","SILVERM26OCT228750CE","CE","1"
"137207","nse_com","SILVERM","SILVERM26OCT229250CE","CE","1"
"137255","nse_com","SILVER","SILVER26JUN237500PE","PE","1"
"137334","nse_com","SILVERM","SILVERM26MAY163750PE","PE","1"
"137349","nse_com","SILVERM","SILVERM26JUN163250CE","CE","1"
"137350","nse_com","SILVERM","SILVERM26JUN163250PE","PE","1"
"137356","nse_com","SILVERM","SILVERM26JUN164000PE","PE","1"
"137362","nse_com","SILVERM","SILVERM26JUN164750PE","PE","1"
"137371","nse_com","SILVERM","SILVERM26JUL163500CE","CE","1"
"137380","nse_com","SILVERM","SILVERM26JUL164500PE","PE","1"
"137388","nse_com","SILVERM","SILVERM26JUL165500PE","PE","1"
"137400","nse_com","SILVERM","SILVERM26AUG164500PE","PE","1"
"137419","nse_com","SILVERM","SILVERM26AUG167000CE","CE","1"
"137440","nse_com","SILVERM","SILVERM26SEP166750PE","PE","1"
"137446","nse_com","SILVERM","SILVERM26SEP167500PE","PE","1"
"137449","nse_com","SILVERM","SILVERM26SEP168000CE","CE","1"
"137491","nse_com","SILVERM","SILVERM26OCT231500CE","CE","1"
"137492","nse_com","SILVERM","SILVERM26OCT231500PE","PE","1"
"137499","nse_com","SILVERM","SILVERM26OCT232500CE","CE","1"
"137503","nse_com","SILVERM","SILVERM26OCT233000CE","CE","1"
"137517","nse_com","CRUDEOIL","CRUDEOIL26JUN6800PE","PE","1"
"137522","nse_com","CRUDEOIL","CRUDEOIL26JUN6950CE","CE","1"
"137528","nse_com","CRUDEOIL","CRUDEOIL26JUN7100CE","CE","1"
"137532","nse_com","CRUDEOIL","CRUDEOIL26JUN7200CE","CE","1"
"137537","nse_com","CRUDEOIL","CRUDEOIL26JUN7300PE","PE","1"
"137543","nse_com","CRUDEOIL","CRUDEOIL26JUN7450PE","PE","1"
"137549","nse_com","SILVERM","SILVERM26OCT233500CE","CE","1"
"137550","nse_com","SILVERM","SILVERM26OCT233500PE","PE","1"
"137561","nse_com","CRUDEOIL","CRUDEOIL26JUN7600PE","PE","1"
"137562","nse_com","CRUDEOIL","CRUDEOIL26JUN7650CE","CE","1"
"137572","nse_com","SILVERM","SILVERM26OCT235750PE","PE","1"
"137579","nse_com","SILVERM","SILVERM26SEP255000PE","PE","1"
"137580","nse_com","SILVERM","SILVERM26OCT251750CE","CE","1"
"137617","nse_com","GOLD","GOLD26MAY129700CE","CE","1"
"137622","nse_com","GOLD","GOLD26JUN130200PE","PE","1"
"137627","nse_com","GOLD","GOLD26JUL130900CE","CE","1"
"144529","nse_com","GOLD","GOLD27FEB146200CE","CE","1"
"144532","nse_com","GOLD","GOLD27FEB146300PE","PE","1"
"144538","nse_com","GOLD","GOLD27FEB146600PE","PE","1"
"144550","nse_com","GOLD","GOLD27FEB147200PE","PE","1"
"144552","nse_com","GOLD","GOLD27FEB147300PE","PE","1"
"144562","nse_com","GOLD","GOLD27FEB147800PE","PE","1"
"144566","nse_com","GOLD","GOLD27FEB148000PE","PE","1"
"144574","nse_com","GOLD","GOLD27FEB148400PE","PE","1"
"144659","nse_com","GOLD","GOLD26JUN143200CE","CE","1"
"144670","nse_com","GOLD","GOLD26JUN143700PE","PE","1"
"144677","nse_com","GOLD","GOLD26JUN144100CE","CE","1"
"144680","nse_com","GOLD","GOLD26JUN144200PE","PE","1"
"144682","nse_com","GOLD","GOLD26JUN144300PE","PE","1"
"144687","nse_com","GOLD","GOLD26JUL144000CE","CE","1"
"144689","nse_com","GOLD","GOLD26JUL144100CE","CE","1"
"144694","nse_com","GOLD","GOLD26JUL144300PE","PE","1"
"144695","nse_com","GOLD","GOLD26JUL144400CE","CE","1"
"144705","nse_com","GOLD","GOLD26JUL144900CE","CE","1"
"144720","nse_com","GOLD","GOLD26AUG145000PE","PE","1"
"144723","nse_com","GOLD","GOLD26AUG145200CE","CE","1"
"144734","nse_com","GOLD","GOLD26AUG145700PE","PE","1"
"144740","nse_com","GOLD","GOLD26SEP145300PE","PE","1"
"144744","nse_com","GOLD","GOLD26SEP145500PE","PE","1"
"144746","nse_com","GOLD","GOLD26SEP145600PE","PE","1"
"144747","nse_com","GOLD","GOLD26SEP145700CE","CE","1"
"144752","nse_com","GOLD","GOLD26SEP145900PE","PE","1"
"144760","nse_com","GOLD","GOLD26SEP146300PE","PE","1"
"144762","nse_com","GOLD","GOLD26SEP146400PE","PE","1"
"144769","nse_com","GOLD","GOLD26OCT146200CE","CE","1"
"144784","nse_com","GOLD","GOLD26OCT146900PE","PE","1"
"144794","nse_com","GOLD","GOLD26NOV146700PE","PE","1"
"144797","nse_com","GOLD","GOLD26NOV146900CE","CE","1"
"144803","nse_com","GOLD","GOLD26NOV147200CE","CE","1"
"144807","nse_com","GOLD","GOLD26NOV147400CE","CE","1"
"144834","nse_com","SILVERM","SILVERM26JUN251750PE","PE","1"
"144850","nse_com","GOLD","GOLD27FEB148700PE","PE","1"
"144851","nse_com","GOLD","GOLD27FEB148800CE","CE","1"
"144854","nse_com","GOLD","GOLD27FEB148900PE","PE","1"
"144865","nse_com","GOLD","GOLD27FEB149500CE","CE","1"
"133582","nse_com","SILVERM","SILVERM26AUG229000CE","CE","1"
"133586","nse_com","SILVERM","SILVERM26AUG229500CE","CE","1"
"133590","nse_com","SILVERM","SILVERM26AUG230000CE","CE","1"
"133597","nse_com","SILVERM","SILVERM27MAR305000CE","CE","1"
"133600","nse_com","SILVERM","SILVERM27MAR305250PE","PE","1"
"133603","nse_com","SILVERM","SILVERM27MAR305750CE","CE","1"
"133610","nse_com","SILVERM","SILVERM27MAR306500PE","PE","1"
"133611","nse_com","SILVERM","SILVERM27MAR306750CE","CE","1"
"133619","nse_com","SILVERM","SILVERM27MAR307750CE","CE","1"
"133625","nse_com","SILVERM","SILVERM27MAR308500CE","CE","1"
"133644","nse_com","SILVERM","SILVERM27APR289250PE","PE","1"
"133645","nse_com","SILVERM","SILVERM27APR289500CE","CE","1"
"133650","nse_com","SILVERM","SILVERM27APR290000PE","PE","1"
"133653","nse_com","SILVERM","SILVERM27APR290500CE","CE","1"
"133667","nse_com","SILVERM","SILVERM27APR292250CE","CE","1"
"133668","nse_com","SILVERM","SILVERM27APR292250PE","PE","1"
"133683","nse_com","SILVERM","SILVERM27APR293250CE","CE","1"
"133701","nse_com","SILVERM","SILVERM27APR295500CE","CE","1"
"133704","nse_com","SILVERM","SILVERM27APR295750PE","PE","1"
"133706","nse_com","SILVERM","SILVERM27APR296000PE","PE","1"
"133724","nse_com","SILVERM","SILVERM27APR298250PE","PE","1"
"133732","nse_com","GOLDM","GOLDM26MAY159200PE","PE","1"
"133737","nse_com","GOLDM","GOLDM26MAY159500CE","CE","1"
"133752","nse_com","NATURALGAS","NATURALGAS26MAY370PE","PE","1"
"133754","nse_com","NATURALGAS","NATURALGAS26MAY375PE","PE","1"
"133759","nse_com","SILVERM","SILVERM27FEB273000CE","CE","1"
"133765","nse_com","SILVERM","SILVERM27FEB273750CE","CE","1"
"133769","nse_com","SILVERM","SILVERM27FEB274250CE","CE","1"
"133772","nse_com","SILVERM","SILVERM27FEB274500PE","PE","1"
"133774","nse_com","SILVERM","SILVERM27APR299000PE","PE","1"
"133782","nse_com","SILVERM","SILVERM27APR300000PE","PE","1"
"133785","nse_com","SILVERM","SILVERM27APR300500CE","CE","1"
"133789","nse_com","SILVERM","SILVERM27APR301000CE","CE","1"
"133792","nse_com","SILVERM","SILVERM27APR301250PE","PE","1"
"133809","nse_com","SILVERM","SILVERM27APR303500CE","CE","1"
"133820","nse_com","SILVERM","SILVERM27APR304750PE","PE","1"
"133825","nse_com","SILVERM","SILVERM27APR305500CE","CE","1"
"133831","nse_com","SILVERM","SILVERM27APR306250CE","CE","1"
"133848","nse_com","SILVERM","SILVERM27APR308250PE","PE","1"
"133860","nse_com","SILVERM","SILVERM27APR309750PE","PE","1"
"133861","nse_com","SILVERM","SILVERM27APR310000CE","CE","1"
"133864","nse_com","SILVERM","SILVERM27APR310250PE","PE","1"
"133890","nse_com","GOLD","GOLD26MAY120300PE","PE","1"
"133895","nse_com","GOLD","GOLD26MAY120600CE","CE","1"
"133910","nse_com","GOLD","GOLD26MAY121300PE","PE","1"
"133917","nse_com","GOLD","GOLD26JUN120000CE","CE","1"
"133918","nse_com","GOLD","GOLD26JUN120000PE","PE","1"
"133939","nse_com","GOLD","GOLD26JUN121100CE","CE","1"
"133947","nse_com","GOLD","GOLD26JUN121500CE","CE","1"
"133948","nse_com","GOLD","GOLD26JUN121500PE","PE","1"
"133955","nse_com","GOLD","GOLD26JUN121900CE","CE","1"
"133957","nse_com","GOLD","GOLD26JUL120300CE","CE","1"
"146936","nse_com","SILVERM","SILVERM26SEP259250PE","PE","1"
"146940","nse_com","SILVERM","SILVERM26SEP259750PE","PE","1"
"146952","nse_com","SILVERM","SILVERM26SEP261250PE","PE","1"
"146962","nse_com","SILVERM","SILVERM26SEP262500PE","PE","1"
"146964","nse_com","SILVERM","SILVERM26SEP262750PE","PE","1"
"146997","nse_com","SILVERM","SILVERM26OCT263500CE","CE","1"
"147030","nse_com","SILVERM","SILVERM26NOV263750PE","PE","1"
"147034","nse_com","SILVERM","SILVERM26NOV264250PE","PE","1"
"147049","nse_com","SILVERM","SILVERM26NOV266250CE","CE","1"
"147052","nse_com","SILVERM","SILVERM26DEC262750PE","PE","1"
"147053","nse_com","SILVERM","SILVERM26DEC263000CE","CE","1"
"147063","nse_com","SILVERM","SILVERM26DEC264250CE","CE","1"
"147072","nse_com","SILVERM","SILVERM26DEC265250PE","PE","1"
"147081","nse_com","SILVERM","SILVERM26DEC266500CE","CE","1"
"147082","nse_com","SILVERM","SILVERM26DEC266500PE","PE","1"
"147087","nse_com","SILVERM","SILVERM26DEC267250CE","CE","1"
"147094","nse_com","GOLDM","GOLDM26MAY139800PE","PE","1"
"147101","nse_com","GOLDM","GOLDM26MAY140200CE","CE","1"
"147187","nse_com","GOLDM","GOLDM26MAY140600CE","CE","1"
"147195","nse_com","GOLDM","GOLDM26MAY141000CE","CE","1"
"147201","nse_com","GOLDM","GOLDM26MAY141300CE","CE","1"
"147208","nse_com","GOLDM","GOLDM26MAY141600PE","PE","1"
"147209","nse_com","GOLDM","GOLDM26MAY141700CE","CE","1"
"147210","nse_com","GOLDM","GOLDM26MAY141700PE","PE","1"
"147217","nse_com","GOLDM","GOLDM26MAY142100CE","CE","1"
"147222","nse_com","GOLDM","GOLDM26MAY142300PE","PE","1"
"147230","nse_com","GOLDM","GOLDM26MAY142700PE","PE","1"
"147236","nse_com","GOLDM","GOLDM26MAY143000PE","PE","1"
"147250","nse_com","GOLDM","GOLDM26MAY143700PE","PE","1"
"147257","nse_com","GOLDM","GOLDM26MAY144100CE","CE","1"
"147345","nse_com","GOLD","GOLD26MAY144500CE","CE","1"
"147361","nse_com","GOLD","GOLD26MAY145300CE","CE","1"
"147363","nse_com","GOLD","GOLD26MAY145400CE","CE","1"
"147373","nse_com","GOLD","GOLD26JUN144700CE","CE","1"
"147383","nse_com","GOLD","GOLD26JUN145200CE","CE","1"
"147391","nse_com","GOLD","GOLD26JUN145600CE","CE","1"
"147394","nse_com","GOLD","GOLD26JUN145700PE","PE","1"
"147402","nse_com","GOLD","GOLD26JUN146100PE","PE","1"
"147408","nse_com","GOLD","GOLD26JUL145300PE","PE","1"
"147428","nse_com","GOLD","GOLD26JUL146300PE","PE","1"
"147431","nse_com","GOLD","GOLD26JUL146500CE","CE","1"
"147441","nse_com","GOLD","GOLD26JUL147000CE","CE","1"
"147446","nse_com","GOLD","GOLD26AUG146100PE","PE","1"
"147447","nse_com","GOLD","GOLD26AUG146200CE","CE","1"
"147449","nse_com","GOLD","GOLD26AUG146300CE","CE","1"
"147453","nse_com","GOLD","GOLD26AUG146500CE","CE","1"
"147478","nse_com","GOLD","GOLD26AUG147700PE","PE","1"
"147490","nse_com","GOLD","GOLD26SEP147200PE","PE","1"
"138605","nse_com","SILVERM","SILVERM26MAY174000CE","CE","1"
"138608","nse_com","SILVERM","SILVERM26MAY174250PE","PE","1"
"138611","nse_com","SILVERM","SILVERM26MAY174750CE","CE","1"
"138631","nse_com","SILVERM","SILVERM26JUN173000CE","CE","1"
"138634","nse_com","SILVERM","SILVERM26JUN173250PE","PE","1"
"138656","nse_com","SILVERM","SILVERM26JUN176000PE","PE","1"
"138667","nse_com","SILVERM","SILVERM26JUL173000CE","CE","1"
"138673","nse_com","SILVERM","SILVERM26JUL173750CE","CE","1"
"138676","nse_com","SILVERM","SILVERM26JUL174000PE","PE","1"
"138688","nse_com","SILVERM","SILVERM26JUL175500PE","PE","1"
"138701","nse_com","SILVERM","SILVERM26JUL177250CE","CE","1"
"138715","nse_com","SILVERM","SILVERM26AUG174250CE","CE","1"
"138723","nse_com","SILVERM","SILVERM26AUG175250CE","CE","1"
"138729","nse_com","SILVERM","SILVERM26AUG176000CE","CE","1"
"138734","nse_com","SILVERM","SILVERM26AUG176500PE","PE","1"
"138740","nse_com","SILVERM","SILVERM26AUG177250PE","PE","1"
"138747","nse_com","SILVERM","SILVERM26SEP173750CE","CE","1"
"138749","nse_com","SILVERM","SILVERM26SEP174000CE","CE","1"
"138750","nse_com","SILVERM","SILVERM26SEP174000PE","PE","1"
"138754","nse_com","SILVERM","SILVERM26SEP174500PE","PE","1"
"138756","nse_com","SILVERM","SILVERM26SEP174750PE","PE","1"
"138759","nse_com","SILVERM","SILVERM26SEP175250CE","CE","1"
"138767","nse_com","SILVERM","SILVERM26SEP176250CE","CE","1"
"138768","nse_com","SILVERM","SILVERM26SEP176250PE","PE","1"
"138784","nse_com","SILVERM","SILVERM26SEP178250PE","PE","1"
"138789","nse_com","SILVERM","SILVERM26SEP179000CE","CE","1"
"138792","nse_com","SILVERM","SILVERM26MAY211000PE","PE","1"
"138804","nse_com","SILVERM","SILVERM26JUN207250PE","PE","1"
"138813","nse_com","SILVERM","SILVERM26JUN208500CE","CE","1"
"138815","nse_com","SILVERM","SILVERM26JUN208750CE","CE","1"
"138818","nse_com","SILVERM","SILVERM26JUN209000PE","PE","1"
"138822","nse_com","SILVERM","SILVERM26JUN209500PE","PE","1"
"138835","nse_com","SILVERM","SILVERM26JUN211250CE","CE","1"
"138838","nse_com","SILVERM","SILVERM26JUN211500PE","PE","1"
"138851","nse_com","SILVERM","SILVERM26JUL208000CE","CE","1"
"138873","nse_com","GOLD","GOLD27FEB156700PE","PE","1"
"138893","nse_com","GOLD","GOLD27FEB157700PE","PE","1"
